                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    116,                0.91353,                0.94672,                0.82335,                0.65208,                0.62989,                0.66897,                 0.4992,                0.79874,                0.85558,                0.81675,               0.006205,               0.006205,               0.006205
                    117,                 0.9106,                0.94815,                0.82259,                0.65518,                0.62839,                0.67101,                0.50106,                0.79805,                0.85339,                0.81646,               0.006172,               0.006172,               0.006172
                    118,                0.92224,                0.93878,                0.82446,                 0.6571,                0.62275,                0.67363,                0.50396,                0.79689,                0.85105,                0.81632,               0.006139,               0.006139,               0.006139
                    119,                0.91222,                0.93101,                0.82332,                0.66865,                0.61749,                0.67429,                  0.504,                0.79641,                0.84988,                0.81625,               0.006106,               0.006106,               0.006106
                    120,                0.90515,                0.93498,                0.82618,                0.66679,                0.61541,                0.67493,                0.50539,                0.79632,                 0.8488,                0.81616,               0.006073,               0.006073,               0.006073
                    121,                0.90851,                 0.9232,                0.82252,                0.66463,                0.62234,                0.67474,                0.50488,                0.79583,                 0.8483,                0.81597,                0.00604,                0.00604,                0.00604
                    122,                0.90208,                0.91987,                0.82339,                0.66056,                0.62421,                0.67468,                0.50504,                0.79503,                0.84728,                0.81592,               0.006007,               0.006007,               0.006007
                    123,                0.90134,                0.92112,                 0.8231,                0.66189,                0.62917,                0.67581,                0.50601,                0.79432,                0.84607,                0.81585,               0.005974,               0.005974,               0.005974
                    124,                0.91514,                0.94003,                0.82243,                0.65966,                0.63372,                0.67593,                0.50677,                 0.7942,                0.84473,                0.81575,               0.005941,               0.005941,               0.005941
                    125,                0.89814,                0.92857,                0.82235,                0.65441,                 0.6383,                0.67644,                 0.5068,                0.79334,                0.84341,                0.81568,               0.005908,               0.005908,               0.005908
                    126,                0.90697,                0.91183,                0.82549,                0.66337,                0.63104,                0.67707,                0.50683,                0.79312,                0.84248,                0.81557,               0.005875,               0.005875,               0.005875
                    127,                0.89871,                0.91112,                0.82418,                0.65829,                0.63658,                0.67793,                0.50678,                0.79327,                0.84076,                0.81554,               0.005842,               0.005842,               0.005842
                    128,                0.90526,                0.91404,                0.82336,                0.65408,                0.63576,                0.67909,                0.50767,                 0.7929,                0.83959,                0.81551,               0.005809,               0.005809,               0.005809
                    129,                0.89665,                0.89856,                0.82355,                0.65238,                0.64341,                0.67964,                0.50811,                0.79217,                 0.8379,                0.81556,               0.005776,               0.005776,               0.005776
                    130,                0.90848,                 0.9036,                0.82402,                 0.6547,                0.64511,                 0.6806,                0.50964,                0.79119,                 0.8365,                0.81543,               0.005743,               0.005743,               0.005743
                    131,                0.90912,                0.90577,                0.82155,                 0.6559,                0.64723,                0.68218,                 0.5099,                0.79094,                0.83535,                0.81548,                0.00571,                0.00571,                0.00571
                    132,                0.90173,                0.89048,                0.82044,                0.65555,                0.64922,                0.68317,                0.51182,                0.79062,                0.83338,                0.81542,               0.005677,               0.005677,               0.005677
                    133,                0.90308,                 0.8946,                0.82475,                0.66081,                0.63764,                0.68426,                0.51274,                0.79015,                0.83102,                0.81532,               0.005644,               0.005644,               0.005644
                    134,                0.89112,                0.88144,                0.82067,                 0.6707,                0.63524,                0.68556,                0.51341,                0.79007,                0.82878,                0.81536,               0.005611,               0.005611,               0.005611
